ResponseId,Country,ConvertedCompYearly,LanguageHaveWorkedWith,YearsCodePro,DevType,EdLevel,RemoteWork,OrgSize,Employment,lang_Python,lang_R,lang_Julia,lang_Java,lang_Kotlin,lang_Scala,lang_JavaScript,lang_TypeScript,lang_PHP,lang_C,lang_C++,lang_Rust,lang_C#,lang_Go,lang_Swift,HighSalary,SurveyYear
135,Hungary,43375.0,Bash/Shell (all shells);Delphi;HTML/CSS;JavaScript;PHP;PowerShell;Python;Rust;SQL;TypeScript;VBA,10.0,"Developer, full-stack","Associate degree (A.A., A.S., etc.)","Your choice (very flexible, you can come in when you want or just as needed)",Less than 20 employees,"Independent contractor, freelancer, or self-employed",1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,2025
137,Republic of Moldova,4873.0,Bash/Shell (all shells);C++;Dart;Java;JavaScript;Kotlin;PowerShell;Ruby;Swift;TypeScript,19.0,"Developer, mobile","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some remote, leans heavy to in-person)","10,000 or more employees",Employed,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,2025
138,United States of America,87000.0,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;SQL,2.0,"Developer, full-stack",Some college/university study without earning a degree,"Hybrid (some in-person, leans heavy to flexibility)",500 to 999 employees,Employed,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2025
139,Norway,66017.0,Bash/Shell (all shells);Go;Java;JavaScript;Python;SQL,1.0,AI/ML engineer,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Your choice (very flexible, you can come in when you want or just as needed)","5,000 to 9,999 employees",Employed,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2025
141,Germany,75410.0,Bash/Shell (all shells);HTML/CSS;JavaScript;Ruby;SQL,20.0,"Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,,Not employed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2025
142,France,27844.0,Bash/Shell (all shells);C;C++;Rust,3.0,"Developer, embedded applications or devices","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",In-person,"1,000 to 4,999 employees",Employed,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2025
143,Germany,13922.0,Assembly;Bash/Shell (all shells);C;C++;HTML/CSS;Java;JavaScript;Python;Ruby;Rust,1.0,Student,Some college/university study without earning a degree,,,Student,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,2025
144,United States of America,185000.0,Bash/Shell (all shells);Python;SQL,20.0,DevOps engineer or professional,Some college/university study without earning a degree,Remote,20 to 99 employees,Employed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2025
146,Germany,83531.0,C#;F#;PowerShell;Rust;SQL;Zig,8.0,"Developer, desktop or enterprise applications","Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Hybrid (some in-person, leans heavy to flexibility)","10,000 or more employees",Employed,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2025
147,Switzerland,114981.0,Bash/Shell (all shells);HTML/CSS;JavaScript;TypeScript,7.0,"Developer, full-stack",Some college/university study without earning a degree,"Your choice (very flexible, you can come in when you want or just as needed)","1,000 to 4,999 employees",Employed,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2025
148,Poland,130992.0,Bash/Shell (all shells);C++;HTML/CSS;JavaScript;Python;Rust;SQL,5.0,"Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,,Not employed,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,2025
149,United States of America,150000.0,C#;HTML/CSS;SQL;VBA;Visual Basic (.Net),36.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some remote, leans heavy to in-person)",100 to 499 employees,Employed,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2025
150,United States of America,200000.0,C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript,15.0,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Remote,100 to 499 employees,Employed,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2025
151,France,69609.0,Bash/Shell (all shells);HTML/CSS;JavaScript;Python;TypeScript,30.0,"Developer, back-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Remote,500 to 999 employees,Employed,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2025
154,Italy,31324.0,C#;C++;HTML/CSS;JavaScript;Python;SQL,2.0,"Developer, back-end",Some college/university study without earning a degree,"Hybrid (some in-person, leans heavy to flexibility)",20 to 99 employees,Employed,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2025
155,Brazil,91018.0,Bash/Shell (all shells);HTML/CSS;JavaScript;PowerShell;Python;SQL;VBA,32.0,Project manager,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Hybrid (some in-person, leans heavy to flexibility)","10,000 or more employees",Employed,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2025
156,Germany,75410.0,Bash/Shell (all shells);Dart;HTML/CSS;Java;JavaScript;PowerShell;TypeScript,6.0,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Remote,20 to 99 employees,Employed,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2025
157,Romania,91899.0,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;PowerShell;SQL,10.0,"Architect, software or solutions",Some college/university study without earning a degree,,,"Independent contractor, freelancer, or self-employed",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2025
158,Peru,156000.0,C#;HTML/CSS;JavaScript;PHP;PowerShell;SQL,16.0,"Senior executive (C-suite, VP, etc.)","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,100 to 499 employees,"Independent contractor, freelancer, or self-employed",0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,2025
159,Sri Lanka,19983.0,C#;Erlang;Java;PowerShell;Python;SQL;TypeScript,8.0,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Hybrid (some remote, leans heavy to in-person)",20 to 99 employees,Employed,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2025
160,United States of America,165000.0,C#;HTML/CSS;Rust;TypeScript,15.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,100 to 499 employees,Employed,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,2025
161,Germany,75410.0,C#;HTML/CSS;SQL;TypeScript,23.0,Academic researcher,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",,100 to 499 employees,Employed,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2025
162,Germany,104413.0,C#;HTML/CSS;JavaScript;PHP;SQL;TypeScript,15.0,"Senior executive (C-suite, VP, etc.)","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some in-person, leans heavy to flexibility)",20 to 99 employees,Employed,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,2025
163,Portugal,44086.0,Bash/Shell (all shells);C;C#;C++;Elixir;Erlang;F#;HTML/CSS;JavaScript;Lua;MicroPython;PowerShell;Python;Rust;TypeScript;Zig,10.0,"Developer, full-stack",Some college/university study without earning a degree,Remote,20 to 99 employees,Employed,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,2025
164,United Kingdom of Great Britain and Northern Ireland,120485.0,Bash/Shell (all shells);JavaScript;Lisp,11.0,"Developer, back-end",Some college/university study without earning a degree,Remote,20 to 99 employees,Employed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2025
165,United Kingdom of Great Britain and Northern Ireland,68071.0,Python;R,12.0,Academic researcher,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Hybrid (some remote, leans heavy to in-person)","5,000 to 9,999 employees",Employed,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
168,Norway,98842.0,C#;Elixir;F#;Java;TypeScript,6.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,20 to 99 employees,Employed,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2025
169,Italy,46406.0,HTML/CSS;Java;SQL,39.0,"Developer, full-stack","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Hybrid (some remote, leans heavy to in-person)",100 to 499 employees,Employed,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2025
172,Germany,116015.0,Bash/Shell (all shells);C;C++;Java;JavaScript;PowerShell;Python;TypeScript,11.0,"Developer, embedded applications or devices","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Hybrid (some in-person, leans heavy to flexibility)","10,000 or more employees",Employed,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,2025
173,Belgium,148499.0,HTML/CSS;JavaScript;SQL;TypeScript,21.0,"Senior executive (C-suite, VP, etc.)","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,"1,000 to 4,999 employees",Employed,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2025
174,Croatia,5801.0,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;Python;TypeScript,3.0,Student,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Remote,500 to 999 employees,Student,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2025
175,Greece,17402.0,Dart;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript,3.0,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Your choice (very flexible, you can come in when you want or just as needed)","10,000 or more employees",Employed,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2025
176,Germany,41765.0,Bash/Shell (all shells);Delphi;MATLAB;PHP;SQL;VBA,54.0,"Developer, front-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some in-person, leans heavy to flexibility)","Just me - I am a freelancer, sole proprietor, etc.",Retired,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025
179,Canada,72958.0,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;PowerShell;SQL,3.0,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some in-person, leans heavy to flexibility)","1,000 to 4,999 employees",Employed,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2025
180,Sweden,11530.0,Bash/Shell (all shells);Go;HTML/CSS;JavaScript;Perl;Python;SQL,26.0,"Developer, full-stack",Primary/elementary school,"Your choice (very flexible, you can come in when you want or just as needed)",Less than 20 employees,Employed,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2025
181,"Iran, Islamic Republic of...",6000.0,MATLAB,2.0,Applied scientist,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)",In-person,100 to 499 employees,Employed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
183,Canada,94846.0,HTML/CSS;JavaScript;TypeScript,30.0,Engineering manager,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,"5,000 to 9,999 employees",Employed,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2025
185,United Kingdom of Great Britain and Northern Ireland,49011.0,C#;HTML/CSS;JavaScript;SQL,25.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Your choice (very flexible, you can come in when you want or just as needed)",Less than 20 employees,Employed,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2025
186,Germany,58007.0,C#,12.0,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",In-person,Less than 20 employees,Employed,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2025
187,Netherlands,8121.0,Assembly;Bash/Shell (all shells);C++;HTML/CSS;JavaScript;MicroPython;OCaml;Python;Rust;SQL,2.0,Other (please specify):,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Your choice (very flexible, you can come in when you want or just as needed)","1,000 to 4,999 employees",Student,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2025
188,Canada,102142.0,C#,20.0,"Developer, full-stack","Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Hybrid (some in-person, leans heavy to flexibility)",Less than 20 employees,Employed,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2025
189,United Kingdom of Great Britain and Northern Ireland,74878.0,Prolog;Python;SQL,18.0,Project manager,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Your choice (very flexible, you can come in when you want or just as needed)","10,000 or more employees",Employed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025
190,Philippines,3371.0,HTML/CSS;JavaScript;PHP;PowerShell;Python;Rust;SQL;TypeScript,12.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,20 to 99 employees,Employed,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,2025
193,France,87011.0,Bash/Shell (all shells);Go;HTML/CSS;Java;SQL,25.0,"Architect, software or solutions","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Your choice (very flexible, you can come in when you want or just as needed)","10,000 or more employees",Employed,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2025
195,United Kingdom of Great Britain and Northern Ireland,129334.0,C#;HTML/CSS;Java;JavaScript;Python;Ruby;SQL;TypeScript,20.0,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,100 to 499 employees,Employed,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,2025
196,Argentina,108000.0,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;Python;Scala;SQL;TypeScript,17.0,"Developer, back-end",Some college/university study without earning a degree,,,"Independent contractor, freelancer, or self-employed",1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,2025
197,Portugal,63808.0,Bash/Shell (all shells);Groovy;HTML/CSS;Java;JavaScript;SQL,20.0,"Developer, full-stack","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Hybrid (some in-person, leans heavy to flexibility)",20 to 99 employees,Employed,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2025
198,United States of America,190000.0,Bash/Shell (all shells);HTML/CSS;JavaScript;Python;SQL,25.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,500 to 999 employees,Employed,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2025
199,China,8357.0,Bash/Shell (all shells);C;HTML/CSS;JavaScript;PHP;Python;SQL,10.0,"Developer, full-stack","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Remote,"Just me - I am a freelancer, sole proprietor, etc.","Independent contractor, freelancer, or self-employed",1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2025
200,Spain,34804.0,Go;JavaScript;Python;SQL;TypeScript,4.0,Cloud infrastructure engineer,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Your choice (very flexible, you can come in when you want or just as needed)",Less than 20 employees,Employed,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2025
201,United States of America,155000.0,Bash/Shell (all shells);C#;HTML/CSS;JavaScript;PowerShell;Python;SQL;TypeScript,25.0,"Developer, back-end",Some college/university study without earning a degree,Remote,Less than 20 employees,Employed,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2025
202,Austria,38981.0,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;PowerShell;Python;TypeScript,1.0,Academic researcher,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Hybrid (some remote, leans heavy to in-person)",100 to 499 employees,Employed,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2025
203,Brazil,41765.0,HTML/CSS;JavaScript;TypeScript,4.0,"Developer, front-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,20 to 99 employees,Employed,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2025
204,Germany,116015.0,HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript,12.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,100 to 499 employees,Employed,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,2025
205,United Kingdom of Great Britain and Northern Ireland,136141.0,C#;HTML/CSS;JavaScript;Python;Visual Basic (.Net),24.0,"Senior executive (C-suite, VP, etc.)","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",In-person,Less than 20 employees,Employed,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2025
206,United States of America,152.0,Elixir;HTML/CSS;JavaScript;Python;SQL;TypeScript,6.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,100 to 499 employees,Employed,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2025
207,Ukraine,22456.0,Bash/Shell (all shells);C;C++;HTML/CSS;JavaScript;Lua;Python;SQL,4.0,"Developer, embedded applications or devices","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Your choice (very flexible, you can come in when you want or just as needed)","10,000 or more employees",Employed,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2025
208,United States of America,70000.0,Assembly;Bash/Shell (all shells);C;C#;C++;Dart;F#;Groovy;HTML/CSS;Java;JavaScript;PowerShell;Prolog;Python;SQL;VBA,2.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",In-person,20 to 99 employees,Employed,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,2025
209,United States of America,140000.0,C++;Python,17.0,"Developer, embedded applications or devices","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Hybrid (some remote, leans heavy to in-person)","10,000 or more employees",Employed,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2025
210,Argentina,78000.0,HTML/CSS;JavaScript;PowerShell;SQL;TypeScript,8.0,"Developer, full-stack","Professional degree (JD, MD, Ph.D, Ed.D, etc.)",Remote,"5,000 to 9,999 employees",Employed,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2025
211,Ukraine,1208.0,HTML/CSS;JavaScript;Python;TypeScript,5.0,"Developer, front-end","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Remote,100 to 499 employees,Employed,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2025
212,Germany,63808.0,C;COBOL;Java;Python;SQL,5.0,DevOps engineer or professional,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some in-person, leans heavy to flexibility)","5,000 to 9,999 employees",Employed,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2025
215,Switzerland,210788.0,C;Go;Groovy;Java;JavaScript;Kotlin;Python;Scala;Swift;TypeScript,21.0,"Developer, back-end",Some college/university study without earning a degree,Remote,100 to 499 employees,Employed,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,2025
217,Canada,248250.0,PHP;SQL;TypeScript,13.0,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,100 to 499 employees,Employed,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2025
218,Portugal,18562.0,HTML/CSS;JavaScript;PHP;SQL,1.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Hybrid (some in-person, leans heavy to flexibility)",20 to 99 employees,Employed,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2025
219,Argentina,39923.0,Bash/Shell (all shells);HTML/CSS;JavaScript;SQL;TypeScript,6.0,"Developer, front-end",Some college/university study without earning a degree,Remote,"10,000 or more employees",Employed,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2025
220,Netherlands,220428.0,Bash/Shell (all shells);C#;HTML/CSS;Java;JavaScript;PowerShell;Python;SQL,21.0,"Developer, back-end",Some college/university study without earning a degree,"Hybrid (some remote, leans heavy to in-person)","Just me - I am a freelancer, sole proprietor, etc.","Independent contractor, freelancer, or self-employed",1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2025
221,United States of America,200000.0,Bash/Shell (all shells);C#;JavaScript;PowerShell;SQL,14.0,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,100 to 499 employees,Employed,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2025
222,Hungary,202416.0,Assembly;Bash/Shell (all shells);C;Go;HTML/CSS;JavaScript;Python,15.0,"Developer, embedded applications or devices","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,Less than 20 employees,Employed,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,2025
224,Finland,98612.0,HTML/CSS;JavaScript;PHP;Python;R;SQL;TypeScript,20.0,Data or business analyst,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Hybrid (some remote, leans heavy to in-person)",100 to 499 employees,Employed,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2025
226,Germany,69609.0,C;C#;Go;HTML/CSS;JavaScript;Lua;PHP;TypeScript;Zig,25.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,20 to 99 employees,Employed,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,2025
227,United Kingdom of Great Britain and Northern Ireland,40842.0,Bash/Shell (all shells);C;Fortran;HTML/CSS;JavaScript;Lisp;Python,35.0,Retired,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",,,Retired,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2025
229,United States of America,260000.0,Python;R;SQL,15.0,"Architect, software or solutions","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Hybrid (some remote, leans heavy to in-person)","10,000 or more employees",Employed,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2025
230,United Kingdom of Great Britain and Northern Ireland,97682.0,C#;HTML/CSS;JavaScript;PowerShell;Python;SQL;TypeScript,13.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,"1,000 to 4,999 employees",Employed,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2025
231,Colombia,140000.0,Bash/Shell (all shells);Go;HTML/CSS;Python;Ruby;SQL,13.0,"Developer, back-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,100 to 499 employees,Employed,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2025
234,Canada,98494.0,Bash/Shell (all shells);PowerShell;Python;SQL,27.0,Product manager,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Your choice (very flexible, you can come in when you want or just as needed)","10,000 or more employees",Employed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2025
235,United States of America,135000.0,HTML/CSS;JavaScript;TypeScript,9.0,"Architect, software or solutions","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,"10,000 or more employees",Employed,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2025
237,Switzerland,61996.0,C++;HTML/CSS;JavaScript;Python;Rust,9.0,Data scientist,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Remote,"Just me - I am a freelancer, sole proprietor, etc.","Independent contractor, freelancer, or self-employed",1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2025
239,United States of America,110000.0,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;SQL;Swift;TypeScript,6.0,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",,,Not employed,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,2025
241,Israel,58828.0,C;C++;HTML/CSS;Java;JavaScript;Kotlin;Lua;MATLAB;Python,25.0,Academic researcher,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Your choice (very flexible, you can come in when you want or just as needed)","5,000 to 9,999 employees",Employed,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,2025
